student_id,gender,school_type,study_environment,study_hours_per_week,attendance_percentage,previous_score,sleep_hours,assignments_completed,mock_tests_attempted,participation_score,parental_support_level,internet_access,stress_level,screen_time_hours,commute_time_mins,extracurricular_hours,tuition_support,final_score,performance_level
916,Female,Private,Quiet,1.05,100.0,85.99,8.93,3.0,3.0,9.29,3.0,1.0,3.14,3.6,37.85,2.25,0.0,74.64,Medium
1019,Male,Private,Quiet,18.0,81.96,72.11,7.46,1.0,6.0,9.73,,0.0,,1.4,43.17,4.21,0.0,86.6,High
381,Female,Semi-Private,Average,1.75,99.14,94.37,7.87,17.0,9.0,1.35,3.0,1.0,7.05,2.26,39.65,0.1,1.0,91.91,High
1030,Female,Private,Quiet,4.28,82.41,68.4,7.7,9.0,0.0,2.57,3.0,0.0,9.44,4.79,26.02,4.81,0.0,51.57,Medium
1689,Female,Semi-Private,Noisy,2.31,94.44,66.41,7.51,1.0,8.0,9.74,4.0,1.0,9.91,3.87,44.25,6.92,1.0,72.11,Medium
85,Other,Government,Average,2.44,72.3,74.58,7.8,4.0,6.0,8.74,4.0,1.0,0.2,4.58,43.86,7.01,0.0,80.28,High
1678,Male,Government,Noisy,4.82,,50.56,6.77,18.0,,2.07,2.0,1.0,2.12,2.27,25.45,6.9,1.0,78.05,High
330,Female,Government,,12.54,100.0,55.39,7.1,0.0,1.0,7.47,2.0,1.0,3.73,3.31,19.16,6.98,0.0,84.37,High
7,Male,Semi-Private,Average,5.68,100.0,63.46,6.86,12.0,4.0,2.78,1.0,0.0,0.76,4.01,22.08,5.24,0.0,80.85,High
746,Female,Government,Noisy,1.6,90.58,84.24,5.1,11.0,10.0,6.05,1.0,0.0,1.65,2.29,26.07,4.67,0.0,82.63,High
1554,,Private,Average,,69.34,41.2,5.34,15.0,10.0,8.06,0.0,0.0,3.69,4.2,22.3,,0.0,68.24,Medium
915,Male,Government,Average,,80.07,,6.04,18.0,2.0,4.63,5.0,1.0,7.27,5.22,38.88,8.41,1.0,79.91,High
874,Female,Semi-Private,Noisy,6.3,84.2,74.99,7.62,2.0,2.0,8.26,3.0,0.0,1.8,3.36,13.32,4.19,0.0,89.13,High
452,Female,Private,Quiet,5.72,81.5,58.07,7.11,9.0,,7.33,4.0,0.0,,2.33,67.08,1.01,0.0,74.75,Medium
491,Female,Government,Average,8.4,69.33,83.98,6.41,,3.0,2.34,0.0,1.0,2.53,4.92,10.73,8.28,0.0,81.37,High
1481,Male,,Average,10.04,86.83,82.55,7.34,9.0,5.0,8.6,5.0,1.0,9.22,5.04,29.67,4.93,1.0,85.14,High
288,Male,Government,Noisy,5.99,75.5,60.01,4.32,,2.0,5.06,4.0,,9.69,3.45,13.68,8.35,0.0,55.94,Medium
949,Male,Government,Quiet,5.56,95.52,97.54,4.79,13.0,0.0,8.29,2.0,1.0,2.0,5.97,26.29,5.88,0.0,94.55,High
1986,Male,Government,Quiet,4.92,70.25,85.32,6.22,10.0,3.0,2.35,1.0,1.0,1.83,5.41,14.96,3.16,0.0,77.54,High
1369,Male,Government,Quiet,0.91,60.84,56.54,6.2,0.0,8.0,7.52,1.0,0.0,10.0,3.16,36.12,0.0,0.0,52.71,Medium
1147,Male,Government,Noisy,15.15,100.0,74.67,6.93,19.0,8.0,7.37,0.0,0.0,0.06,6.83,40.48,1.79,1.0,100.0,High
706,Female,Private,Average,15.12,81.96,78.14,6.04,20.0,3.0,3.95,2.0,0.0,9.69,2.56,34.31,3.43,0.0,84.69,High
1727,Male,Government,Quiet,0.45,71.83,75.88,6.12,20.0,7.0,5.58,0.0,1.0,6.73,3.38,36.9,4.43,1.0,85.06,High
1702,Female,Semi-Private,Quiet,18.0,82.39,66.07,7.1,3.0,4.0,6.97,0.0,0.0,5.51,1.39,55.41,4.42,1.0,84.36,High
1629,Male,Private,Noisy,6.88,82.09,68.5,6.63,4.0,5.0,1.71,4.0,1.0,,1.34,23.7,3.62,1.0,76.1,High
1600,Female,Private,Average,2.57,100.0,63.45,9.06,7.0,4.0,1.25,3.0,1.0,5.99,4.27,36.83,6.97,0.0,67.52,Medium
1539,Female,Government,Quiet,8.15,80.51,86.99,7.7,5.0,8.0,5.94,1.0,1.0,1.71,5.85,38.63,1.49,0.0,91.07,High
1406,Female,Private,Noisy,3.79,73.9,35.21,6.14,12.0,5.0,9.25,4.0,0.0,4.82,3.85,19.37,4.06,1.0,79.21,High
1651,Male,Private,Noisy,,75.62,63.69,6.82,18.0,8.0,0.66,0.0,1.0,5.02,2.69,40.18,5.54,1.0,67.18,Medium
328,Male,Semi-Private,Noisy,1.35,77.65,79.01,8.98,12.0,9.0,3.66,4.0,1.0,2.24,2.09,14.34,6.68,1.0,94.36,High
443,Female,Semi-Private,Average,3.8,100.0,70.46,7.33,5.0,10.0,3.45,2.0,0.0,,5.62,39.09,1.76,0.0,78.71,High
775,,Government,Quiet,3.68,76.46,78.07,8.25,11.0,2.0,9.76,5.0,1.0,4.54,2.93,3.85,6.79,1.0,98.93,High
1088,Male,Government,Quiet,3.59,79.6,,4.0,19.0,9.0,,0.0,0.0,1.31,3.41,48.59,5.44,1.0,74.32,Medium
1221,Other,Private,Noisy,6.43,80.84,,8.34,1.0,9.0,3.47,1.0,0.0,5.44,1.48,0.0,5.25,1.0,70.38,Medium
1636,Male,Semi-Private,Quiet,6.27,80.85,84.12,7.3,,7.0,6.9,4.0,1.0,4.99,3.39,35.12,1.83,0.0,92.8,High
178,Female,Government,Noisy,7.21,92.65,56.38,7.08,9.0,5.0,2.26,5.0,0.0,8.28,1.61,10.63,3.24,,83.84,High
1323,Male,Government,Quiet,2.43,93.9,36.15,6.58,13.0,5.0,6.58,4.0,1.0,5.66,6.39,34.81,6.8,0.0,63.36,Medium
705,Female,Government,Quiet,5.85,77.34,76.94,6.72,9.0,9.0,0.62,3.0,0.0,7.61,1.41,46.41,6.83,1.0,77.05,High
87,Female,Private,Average,1.34,95.52,,7.6,3.0,2.0,4.62,,0.0,2.76,4.96,26.87,5.37,1.0,63.32,Medium
1884,Female,Private,Average,3.08,80.16,42.63,7.49,13.0,3.0,8.03,5.0,,8.67,3.18,,3.32,0.0,81.27,High
1948,Male,Government,Average,7.4,75.23,58.83,6.26,2.0,,2.68,1.0,1.0,2.31,3.88,44.64,9.57,1.0,66.88,Medium
458,Female,Government,Quiet,2.24,69.39,67.58,6.61,18.0,7.0,9.73,1.0,0.0,1.58,2.59,11.04,3.1,0.0,92.07,High
1829,Female,Government,Noisy,6.04,95.64,64.49,6.16,4.0,2.0,0.31,1.0,1.0,4.08,5.55,37.05,,1.0,70.22,Medium
55,Female,Government,Average,5.56,94.31,51.9,6.78,18.0,7.0,4.63,1.0,0.0,8.04,3.64,37.44,4.57,0.0,68.8,Medium
1502,Male,Semi-Private,Quiet,4.98,89.32,58.2,5.3,10.0,10.0,3.77,2.0,0.0,5.83,4.09,44.1,6.47,0.0,78.48,High
644,Male,Private,Noisy,4.91,83.82,43.31,8.24,20.0,2.0,0.22,1.0,0.0,7.23,4.12,19.85,3.92,1.0,60.37,Medium
678,Female,Government,Quiet,5.26,77.82,62.84,7.63,9.0,2.0,8.29,5.0,1.0,9.78,2.92,33.05,5.86,1.0,74.78,Medium
222,Male,Government,Average,2.44,76.8,78.78,6.82,11.0,9.0,4.37,1.0,1.0,9.84,3.01,5.82,1.26,0.0,79.12,High
114,Female,Government,Quiet,17.27,77.43,67.36,8.08,4.0,5.0,2.54,5.0,0.0,3.5,4.19,18.01,3.2,1.0,89.41,High
983,Male,Semi-Private,Average,2.64,65.06,61.98,6.59,15.0,3.0,8.8,5.0,1.0,3.58,5.47,10.75,1.53,1.0,81.32,High
1229,Female,Government,Average,,64.15,,5.23,19.0,5.0,6.2,1.0,0.0,5.1,4.69,43.5,1.43,1.0,80.78,High
1000,Female,Semi-Private,Noisy,,59.36,75.6,7.76,6.0,0.0,5.11,4.0,,5.59,6.4,39.17,,1.0,62.66,Medium
175,Male,Government,Noisy,5.48,98.67,67.05,8.41,18.0,4.0,8.43,5.0,0.0,2.95,1.82,27.11,3.22,1.0,91.22,High
782,Male,,Average,4.07,77.36,61.07,9.07,14.0,3.0,6.11,5.0,0.0,,1.92,40.35,6.01,0.0,74.96,High
590,Female,Private,Average,4.57,89.09,59.15,7.02,7.0,9.0,6.31,3.0,0.0,3.93,5.88,8.62,5.49,0.0,77.02,High
1560,Female,Government,Quiet,5.33,70.09,97.65,7.56,16.0,7.0,6.78,5.0,1.0,8.96,3.27,7.65,0.0,1.0,92.63,High
19,Female,Private,Quiet,6.77,79.88,80.46,,6.0,9.0,6.28,5.0,1.0,7.27,2.69,24.16,1.91,1.0,85.7,High
424,Female,Private,Quiet,12.48,86.87,72.98,7.56,,9.0,6.41,5.0,1.0,7.24,4.27,30.81,4.7,1.0,80.25,High
1344,Female,Private,Average,6.62,74.51,54.86,7.2,12.0,10.0,2.99,0.0,1.0,4.13,3.0,47.13,4.38,0.0,70.44,Medium
286,Male,Semi-Private,Average,7.45,81.37,97.23,7.5,13.0,5.0,3.77,2.0,0.0,6.22,5.9,36.83,3.6,1.0,83.78,High
1584,Female,Semi-Private,Average,1.48,99.41,60.13,8.73,5.0,9.0,2.45,,1.0,5.28,2.94,32.42,3.49,1.0,84.82,High
429,Female,Private,Average,2.33,75.09,62.37,5.77,3.0,6.0,,4.0,0.0,8.68,2.28,51.95,2.81,1.0,69.74,Medium
1510,Female,Private,Quiet,3.08,,65.06,7.44,9.0,3.0,3.69,5.0,0.0,2.7,3.0,0.0,6.41,1.0,80.2,High
1319,Female,Government,Average,2.34,88.05,75.99,6.69,12.0,10.0,5.23,0.0,0.0,1.69,4.12,22.4,1.18,1.0,96.92,High
670,Female,Government,Noisy,6.42,82.1,82.25,5.5,15.0,9.0,2.76,4.0,0.0,5.96,4.54,51.78,2.63,1.0,90.25,High
32,Male,Government,Quiet,6.64,94.76,,5.95,17.0,,0.4,1.0,0.0,9.62,2.16,27.84,5.73,0.0,64.23,Medium
941,Female,Government,Quiet,0.44,79.86,71.14,7.35,8.0,0.0,3.92,0.0,1.0,8.95,5.39,14.2,4.71,1.0,52.9,Medium
723,Female,Government,Noisy,10.56,88.06,56.02,9.17,15.0,10.0,6.28,5.0,1.0,5.67,4.77,40.14,0.31,,91.63,High
995,Female,Private,Average,8.49,76.88,68.63,8.27,19.0,9.0,3.61,2.0,0.0,,3.93,37.79,4.01,0.0,76.79,High
215,Male,Government,Noisy,1.97,84.67,91.27,7.17,1.0,2.0,8.6,3.0,1.0,8.11,1.25,52.33,5.2,1.0,67.82,Medium
814,Female,Government,Noisy,7.78,68.33,67.1,7.88,6.0,5.0,9.94,3.0,,2.13,2.56,0.0,3.12,0.0,81.34,High
327,Female,Government,Quiet,6.25,92.13,80.11,4.6,19.0,7.0,7.83,1.0,0.0,2.92,4.38,9.23,2.88,0.0,85.67,High
561,Female,Government,Noisy,1.79,92.18,73.75,6.17,6.0,8.0,8.72,4.0,0.0,7.13,1.89,35.84,5.1,1.0,83.51,High
1113,Male,Government,Average,0.95,76.18,54.35,5.03,3.0,2.0,7.93,3.0,0.0,7.37,4.28,15.15,2.07,0.0,47.88,Low
701,Female,Semi-Private,Average,3.21,80.13,81.77,,4.0,9.0,5.84,1.0,1.0,3.85,3.19,44.58,3.95,,87.32,High
1579,Male,Government,Quiet,6.05,84.75,95.72,8.73,19.0,8.0,7.46,,1.0,7.5,1.15,30.45,3.09,1.0,100.0,High
1190,Female,Government,Average,2.02,89.22,54.87,6.45,8.0,10.0,5.69,1.0,0.0,9.21,5.1,24.93,1.26,1.0,67.73,Medium
342,Male,Government,Average,7.17,74.92,99.81,6.48,4.0,3.0,9.05,0.0,0.0,2.79,3.13,0.0,6.9,1.0,84.9,High
630,Female,Private,Average,3.99,70.66,40.84,7.75,16.0,5.0,5.9,4.0,0.0,7.68,1.54,26.23,4.18,1.0,78.32,High
148,Female,Semi-Private,Average,3.39,86.04,68.51,6.82,15.0,2.0,9.49,2.0,1.0,9.49,1.3,34.58,4.92,1.0,88.84,High
1310,Female,Government,Average,1.85,95.58,52.51,7.34,11.0,8.0,8.29,2.0,0.0,5.3,0.64,32.82,3.95,0.0,73.12,Medium
361,Female,Government,Average,1.72,84.19,66.95,6.6,14.0,4.0,5.2,3.0,0.0,2.62,1.19,52.66,2.95,0.0,86.97,High
84,Female,Private,Quiet,3.65,88.57,57.48,6.08,2.0,9.0,2.34,5.0,1.0,3.7,2.51,10.15,2.4,1.0,78.41,High
49,Female,Government,Quiet,5.43,77.25,98.78,7.68,3.0,3.0,6.75,,1.0,0.82,4.67,64.07,5.25,0.0,89.93,High
469,Female,Government,Quiet,8.7,84.89,74.77,8.64,3.0,8.0,7.81,1.0,1.0,3.9,5.14,33.25,3.28,0.0,83.6,High
156,Female,Private,Quiet,3.18,86.61,46.23,5.67,19.0,2.0,2.98,2.0,0.0,7.2,5.36,3.21,0.0,1.0,63.88,Medium
773,Male,Government,Quiet,2.49,81.83,66.15,6.79,4.0,10.0,0.96,4.0,1.0,1.45,3.23,46.88,7.08,0.0,68.03,Medium
1240,Other,Government,Quiet,8.96,72.96,75.08,6.96,4.0,4.0,6.64,4.0,1.0,6.46,4.46,7.66,3.41,1.0,83.88,High
1201,Female,Government,Quiet,4.06,92.41,62.92,7.48,4.0,9.0,2.09,3.0,0.0,1.43,2.01,62.83,6.32,1.0,84.33,High
1403,Male,Government,Quiet,17.09,68.96,89.67,6.54,11.0,9.0,6.25,0.0,1.0,5.14,2.64,32.19,3.76,0.0,92.53,High
1203,Female,,Noisy,1.74,75.5,51.16,9.17,1.0,8.0,1.47,4.0,1.0,7.81,4.28,26.44,4.96,1.0,66.04,Medium
1631,Female,Private,Quiet,7.95,86.55,56.16,6.96,20.0,2.0,3.89,3.0,0.0,9.5,4.67,18.76,3.36,1.0,65.79,Medium
501,Female,Government,Quiet,6.87,92.9,63.64,7.71,14.0,5.0,1.07,1.0,0.0,1.27,2.58,21.62,2.97,1.0,76.93,High
1765,Other,Government,Average,8.06,70.08,85.57,6.92,4.0,9.0,3.91,2.0,1.0,,4.12,41.23,5.66,0.0,81.5,High
180,Female,Government,Average,4.85,77.88,58.68,8.4,14.0,1.0,1.63,4.0,0.0,6.43,4.05,13.38,1.32,1.0,56.49,Medium
1048,Male,Government,Quiet,7.5,82.84,62.99,6.43,3.0,2.0,7.78,3.0,1.0,9.09,7.05,34.75,7.34,1.0,70.87,Medium
1756,Female,Semi-Private,Noisy,5.69,100.0,100.0,7.18,0.0,1.0,2.5,2.0,1.0,8.32,3.54,13.72,2.19,0.0,71.94,Medium
951,,,Quiet,8.02,89.04,92.14,7.51,19.0,3.0,9.36,0.0,1.0,3.19,1.89,46.95,0.0,0.0,100.0,High
1317,Female,,Quiet,1.86,67.76,87.3,6.16,16.0,9.0,6.59,0.0,1.0,4.04,,0.0,5.28,0.0,81.8,High
1620,Female,Semi-Private,Average,11.11,82.53,39.74,7.6,,10.0,5.7,3.0,0.0,4.79,,13.45,4.84,0.0,74.52,Medium
529,Male,Government,Quiet,1.2,91.5,61.2,6.86,2.0,5.0,1.94,0.0,0.0,6.95,4.03,19.76,,0.0,44.73,Low
347,Male,Semi-Private,Average,2.93,63.83,41.39,5.03,19.0,9.0,1.26,5.0,1.0,1.19,4.01,21.92,3.71,1.0,85.77,High
1388,Male,Government,Quiet,2.46,93.5,56.71,6.77,20.0,2.0,3.82,1.0,0.0,8.48,5.55,36.75,5.6,1.0,64.75,Medium
1961,Male,Government,Quiet,2.29,56.51,70.1,7.47,19.0,3.0,0.14,0.0,0.0,0.52,1.9,35.91,6.18,0.0,77.06,High
1051,Female,Private,Average,4.79,70.19,86.41,6.19,5.0,10.0,3.22,0.0,0.0,7.21,,34.86,5.8,,81.69,High
1973,Male,Government,Noisy,2.41,92.37,86.24,5.38,,9.0,6.35,5.0,1.0,3.5,3.54,60.49,5.18,1.0,88.89,High
1442,Male,,Average,4.17,76.26,73.65,5.86,2.0,1.0,4.65,5.0,1.0,2.22,4.06,,2.63,0.0,69.46,Medium
602,Male,Semi-Private,Average,2.81,63.22,62.63,8.65,3.0,5.0,6.81,3.0,1.0,5.73,4.49,22.06,4.96,0.0,71.08,Medium
1282,Male,Government,Average,9.97,,92.44,6.12,14.0,6.0,2.97,3.0,1.0,7.8,4.97,12.96,3.03,1.0,83.58,High
244,,Semi-Private,Quiet,4.39,100.0,100.0,7.68,12.0,7.0,6.82,2.0,0.0,1.15,3.72,29.84,3.31,1.0,94.25,High
1337,Male,Private,Quiet,4.56,75.4,61.39,7.84,18.0,9.0,4.23,3.0,0.0,1.77,4.8,,4.76,1.0,91.04,High
1068,Male,Private,Average,,100.0,67.32,,18.0,3.0,3.19,3.0,1.0,8.4,5.08,43.0,3.5,1.0,72.71,Medium
1476,Female,Government,Average,2.17,70.66,57.1,8.03,20.0,10.0,5.98,4.0,0.0,7.24,0.0,8.33,3.98,0.0,83.71,High
313,Female,Private,Quiet,2.52,81.03,77.33,5.65,1.0,5.0,2.79,4.0,1.0,4.58,3.72,59.85,5.15,0.0,69.53,Medium
436,Male,Government,Average,2.35,88.46,49.46,7.67,13.0,7.0,7.19,1.0,0.0,0.79,5.16,30.02,4.66,0.0,80.36,High
1899,Female,Government,Average,3.92,89.1,38.69,7.0,19.0,1.0,1.02,2.0,1.0,2.84,2.65,11.5,0.0,0.0,68.06,Medium
1329,Female,Government,Quiet,3.48,76.85,47.86,7.43,2.0,4.0,7.96,2.0,0.0,9.11,5.81,16.9,5.28,1.0,48.59,Low
309,Female,Government,Quiet,1.72,82.35,86.83,5.29,20.0,10.0,6.07,1.0,1.0,9.07,6.06,36.33,1.81,0.0,85.82,High
431,Male,Private,Noisy,7.49,86.58,87.33,,5.0,5.0,6.92,4.0,0.0,1.77,4.49,37.03,4.6,1.0,87.22,High
661,Male,Private,Quiet,8.82,95.29,64.28,5.96,17.0,10.0,6.35,3.0,1.0,9.63,0.82,47.78,1.14,,86.6,High
371,Male,Government,,5.99,81.42,84.26,6.47,14.0,6.0,0.1,0.0,1.0,9.81,4.6,5.8,,1.0,65.14,Medium
567,Female,Private,Quiet,3.37,77.68,64.47,7.02,11.0,2.0,0.49,2.0,,1.31,4.46,22.72,5.67,1.0,71.98,Medium
980,Female,Government,Quiet,6.88,85.62,65.37,5.15,9.0,7.0,9.21,4.0,0.0,3.18,2.01,13.05,4.32,1.0,95.89,High
182,Female,Private,Quiet,3.68,85.61,86.2,6.83,10.0,,6.06,0.0,0.0,1.05,0.76,37.56,,0.0,85.24,High
1363,,Private,Quiet,6.8,62.57,56.82,5.31,12.0,8.0,8.93,2.0,1.0,9.58,4.05,0.0,2.77,0.0,78.37,High
622,Male,Government,Quiet,1.77,93.9,60.88,8.62,16.0,3.0,2.37,3.0,1.0,8.96,4.13,31.02,4.48,0.0,66.77,Medium
819,Male,Private,Average,3.76,73.15,22.06,7.43,3.0,5.0,4.86,1.0,,8.92,0.77,37.08,6.06,1.0,55.62,Medium
1193,,Government,Quiet,1.95,98.25,76.65,7.23,17.0,0.0,5.84,1.0,0.0,6.61,5.8,11.01,5.21,0.0,62.22,Medium
953,Male,Private,Average,8.03,61.46,61.29,4.63,12.0,9.0,6.12,5.0,1.0,,1.43,24.03,6.09,0.0,85.15,High
1422,Male,Semi-Private,Average,10.63,71.56,51.41,6.68,9.0,0.0,3.23,2.0,0.0,2.45,0.04,12.72,3.28,0.0,65.08,Medium
1841,Male,Government,Average,3.45,84.13,83.94,6.13,4.0,1.0,7.69,2.0,1.0,1.12,5.33,9.79,4.31,0.0,84.22,High
923,Female,Private,Quiet,8.11,81.07,82.27,5.51,1.0,10.0,0.76,2.0,1.0,1.07,3.44,47.97,3.28,1.0,92.2,High
1074,Female,Government,Quiet,6.21,80.37,83.47,7.17,12.0,7.0,0.41,1.0,0.0,1.49,,50.02,1.14,0.0,78.39,High
297,Male,Government,Average,4.86,,66.18,6.76,6.0,1.0,7.46,5.0,0.0,0.66,4.67,7.7,0.3,0.0,74.13,Medium
967,Female,,Quiet,13.54,77.88,63.35,5.19,8.0,6.0,6.73,5.0,0.0,8.45,0.42,26.63,2.61,0.0,90.98,High
462,Female,Semi-Private,Noisy,9.72,71.16,61.7,9.26,7.0,0.0,6.64,5.0,1.0,1.93,3.45,30.53,2.39,0.0,81.27,High
1303,Female,Private,Quiet,3.98,85.64,62.52,7.17,12.0,6.0,3.87,0.0,0.0,1.34,4.97,8.96,5.21,0.0,79.01,High
1177,Male,Semi-Private,Quiet,4.24,64.36,87.35,5.96,10.0,2.0,3.98,2.0,1.0,6.21,5.62,69.98,6.15,0.0,78.08,High
378,Other,Semi-Private,Noisy,12.23,84.94,64.26,5.17,7.0,8.0,2.82,4.0,0.0,6.7,2.94,26.23,9.24,1.0,74.82,Medium
799,Male,Private,Quiet,4.72,97.41,62.01,5.04,19.0,8.0,3.5,3.0,0.0,8.81,5.52,20.0,3.29,1.0,65.36,Medium
1103,Female,Government,Quiet,4.58,82.16,65.14,6.5,0.0,2.0,6.74,0.0,0.0,6.03,3.33,0.85,,1.0,55.05,Medium
106,Female,Private,Noisy,4.2,74.69,67.69,7.71,20.0,7.0,1.91,3.0,0.0,6.42,4.92,30.15,3.93,0.0,74.44,Medium
127,Male,Private,Average,3.1,86.33,,6.79,3.0,9.0,7.64,5.0,1.0,4.82,4.49,21.73,5.56,1.0,79.58,High
1996,Male,Private,Average,4.72,87.98,77.22,6.41,6.0,2.0,6.11,1.0,0.0,7.61,3.45,0.29,6.13,0.0,71.26,Medium
839,Male,Private,Average,2.69,100.0,46.36,6.43,11.0,3.0,3.63,2.0,1.0,0.71,2.92,57.36,2.71,0.0,73.39,Medium
356,Male,Government,Quiet,1.72,77.43,99.12,7.36,12.0,0.0,7.78,1.0,0.0,4.63,1.31,50.2,4.54,0.0,77.36,High
1617,Female,Private,Average,11.3,63.82,34.97,5.58,13.0,0.0,4.79,0.0,0.0,5.38,6.25,45.72,0.24,1.0,49.48,Low
683,Female,Semi-Private,Average,7.28,95.31,70.76,8.3,20.0,0.0,,1.0,1.0,2.28,2.07,0.0,1.77,0.0,82.47,High
813,Male,Semi-Private,Quiet,8.31,63.57,79.14,6.37,18.0,,7.23,2.0,1.0,8.26,4.96,44.41,3.58,0.0,71.61,Medium
1681,Female,Government,Average,4.04,92.41,59.54,5.15,,0.0,8.08,1.0,1.0,3.41,3.63,31.27,6.51,1.0,66.8,Medium
210,Male,,Average,9.53,,60.04,7.22,4.0,1.0,6.89,3.0,1.0,7.83,1.78,48.38,0.0,1.0,70.85,Medium
1493,Male,Government,Average,6.76,72.33,74.47,7.51,16.0,8.0,1.93,2.0,1.0,2.43,3.66,35.15,2.39,1.0,86.94,High
141,Male,Government,Noisy,4.94,94.74,87.89,6.24,11.0,1.0,5.28,2.0,0.0,3.04,4.02,39.1,5.35,0.0,80.89,High
1975,Male,Semi-Private,Average,6.77,46.17,70.91,7.91,16.0,10.0,0.57,5.0,0.0,4.42,2.82,57.03,4.68,,86.01,High
1340,Female,Government,Quiet,8.8,100.0,77.72,8.41,2.0,7.0,6.55,0.0,0.0,5.08,3.31,30.31,2.59,1.0,86.22,High
1798,Female,Private,Quiet,3.36,100.0,65.14,6.86,17.0,0.0,3.82,,0.0,3.96,2.73,18.81,3.09,1.0,80.82,High
1575,Male,Semi-Private,Average,0.76,80.94,,8.05,7.0,2.0,1.13,3.0,1.0,0.75,1.55,33.39,2.69,1.0,72.65,Medium
1182,Female,Government,Average,8.49,90.88,51.08,6.27,13.0,2.0,1.27,3.0,1.0,2.89,0.09,22.47,6.25,1.0,78.81,High
1394,Female,Government,Average,3.11,81.52,71.01,7.82,20.0,8.0,1.21,0.0,1.0,0.57,1.73,38.1,3.66,1.0,89.3,High
1816,Male,Government,Average,5.24,90.79,82.93,7.82,20.0,6.0,1.08,5.0,0.0,6.0,1.52,40.4,3.48,1.0,88.13,High
712,Female,Government,Average,9.92,80.66,90.1,7.01,9.0,3.0,5.0,3.0,0.0,7.49,3.35,14.52,6.16,0.0,84.75,High
1794,Female,Government,Quiet,2.87,79.55,91.81,7.1,5.0,1.0,1.06,4.0,1.0,8.21,3.62,36.99,3.91,1.0,77.52,High
893,Male,Private,Quiet,4.08,84.25,65.0,7.98,9.0,10.0,8.87,1.0,1.0,9.7,2.53,22.26,9.25,0.0,80.14,High
860,Male,Government,Quiet,2.71,96.15,82.91,6.36,2.0,9.0,1.98,4.0,1.0,9.48,3.86,22.72,4.84,0.0,77.64,High
11,Female,Government,Noisy,8.99,83.11,100.0,6.48,4.0,8.0,9.44,5.0,0.0,1.49,3.01,0.0,,1.0,100.0,High
1695,Male,Government,Average,0.41,83.82,63.18,6.41,15.0,3.0,9.3,3.0,0.0,5.07,3.94,14.06,0.36,1.0,74.38,Medium
1428,Male,Government,Average,5.42,97.3,59.37,7.66,12.0,9.0,2.19,3.0,1.0,5.6,6.47,15.16,4.68,1.0,89.85,High
283,Other,Government,Average,2.75,82.52,69.17,8.02,10.0,6.0,0.82,4.0,1.0,2.19,4.83,81.44,7.17,0.0,67.36,Medium
811,Male,Private,Noisy,2.08,84.25,94.61,4.81,14.0,1.0,4.92,3.0,1.0,0.69,5.5,22.97,4.55,0.0,82.81,High
1342,Female,Semi-Private,Average,0.11,85.69,77.09,6.79,16.0,9.0,9.69,3.0,1.0,1.27,4.1,44.04,5.76,1.0,100.0,High
292,Male,Private,Average,9.57,83.2,64.21,6.84,0.0,0.0,3.02,0.0,1.0,5.32,3.34,24.34,0.66,1.0,65.71,Medium
755,Female,Government,Average,0.55,82.82,62.51,6.64,12.0,2.0,8.91,2.0,0.0,6.21,3.38,32.85,4.09,0.0,71.73,Medium
627,Male,Private,Quiet,10.56,71.59,61.95,5.76,15.0,6.0,2.78,5.0,0.0,3.57,2.92,27.71,4.55,1.0,84.65,High
944,Female,Government,Quiet,1.65,49.13,63.67,5.71,8.0,8.0,9.04,3.0,1.0,7.28,4.99,39.7,2.23,0.0,64.09,Medium
862,Male,Private,Average,4.01,,62.38,7.79,9.0,8.0,6.38,1.0,1.0,7.04,2.38,29.97,4.19,1.0,68.92,Medium
130,Female,Private,Average,5.56,87.47,82.83,6.78,8.0,6.0,3.76,1.0,1.0,2.76,3.25,0.63,7.88,1.0,79.17,High
1176,Male,Private,Average,5.82,79.18,55.78,6.69,15.0,9.0,1.05,1.0,0.0,2.4,4.74,0.0,1.49,0.0,80.54,High
324,Other,Private,Average,1.05,64.43,59.31,5.61,16.0,1.0,7.71,0.0,,5.05,4.75,37.34,3.19,0.0,63.42,Medium
1091,Female,Semi-Private,Average,4.39,84.05,77.11,7.44,9.0,9.0,2.13,2.0,,5.85,3.32,15.31,0.89,0.0,83.74,High
844,,Private,Average,5.47,67.61,65.96,7.6,18.0,2.0,1.27,3.0,0.0,5.84,5.42,27.56,5.28,0.0,73.16,Medium
964,Male,Government,Quiet,0.42,73.87,68.51,8.57,17.0,1.0,7.35,2.0,1.0,7.94,0.04,20.49,3.09,1.0,87.4,High
1865,Female,Private,Average,6.83,82.31,92.76,7.67,10.0,6.0,8.65,2.0,1.0,5.62,,24.7,7.48,0.0,83.49,High
866,Male,Government,Average,4.45,80.92,55.25,,18.0,9.0,7.99,2.0,1.0,1.64,4.83,17.71,6.48,1.0,94.23,High
922,Male,Government,Average,2.36,72.04,95.76,8.05,15.0,4.0,0.95,3.0,0.0,9.7,4.83,34.86,5.31,1.0,68.66,Medium
696,Female,Government,Noisy,10.34,95.55,33.24,7.77,2.0,8.0,6.14,1.0,0.0,6.84,2.9,29.41,0.0,0.0,64.08,Medium
216,Male,Semi-Private,Noisy,7.03,81.68,86.83,6.55,5.0,10.0,6.46,0.0,0.0,8.24,1.77,4.34,4.11,0.0,89.66,High
